Date,Bill of Lading,Location,Customer,Product,Volume,,
12/04/2024,8142559866,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"42,997",,
12/04/2024,8142559866,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,718,,
12/04/2024,8142559866,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,821,,
12/04/2024,8142555986,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"36,347",,
12/04/2024,8142555986,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,520",,
12/04/2024,8142555986,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,720,,
12/04/2024,8142555986,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,763,,
12/04/2024,8142560019,AU TERM KEWDALE,B & J CATALANO - AUSTRALIND,ULSD 10PPM,"37,696",,
12/04/2024,8142560019,AU TERM KEWDALE,B & J CATALANO - AUSTRALIND,ULSD 10PPM,980,,
12/04/2024,8142571257,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"35,209",,
12/04/2024,8142571257,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,312,,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT PERTH,AVGAS LOW LEAD,"36,088",,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT PERTH,AVGAS LOW LEAD,367,,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,AVGAS LOW LEAD,"10,344",,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,AVGAS LOW LEAD,515,,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUNBURY,AVGAS LOW LEAD,"28,787",,
12/04/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUNBURY,AVGAS LOW LEAD,"1,389",,
12/04/2024,8142578514,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"38,044",,
12/04/2024,8142578514,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,704,,
12/04/2024,8142526669,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,959",,
12/04/2024,8142526669,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,766",,
12/04/2024,8142526669,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
12/04/2024,8142526669,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
12/04/2024,8142574323,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,587",,
12/04/2024,8142574323,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,994",,
12/04/2024,8142574323,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,977,,
12/04/2024,8142574323,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"1,118",,
13/04/2024,8142526615,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"37,240",,
13/04/2024,8142526615,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"40,539",,
13/04/2024,8142526615,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,268",,
13/04/2024,8142526615,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,469",,
14/04/2024,8142543009,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"43,762",,
14/04/2024,8142543009,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,741",,
14/04/2024,8142543009,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,271,,
14/04/2024,8142543009,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,296,,
14/04/2024,8142526613,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,754",,
14/04/2024,8142526613,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,739",,
14/04/2024,8142526613,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,665",,
14/04/2024,8142526613,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,907",,
14/04/2024,8142542816,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"37,235",,
14/04/2024,8142542816,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"40,537",,
14/04/2024,8142542816,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,268",,
14/04/2024,8142542816,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,469",,
14/04/2024,8142541638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,467",,
14/04/2024,8142541638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,647",,
14/04/2024,8142541638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,723,,
14/04/2024,8142541638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
14/04/2024,8142568266,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,300",,
14/04/2024,8142568266,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"36,846",,
14/04/2024,8142568266,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,712,,
14/04/2024,8142568266,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,704,,
14/04/2024,8142574324,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,ULSD 10PPM,"37,596",,
14/04/2024,8142574324,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,ULSD 10PPM,"42,998",,
14/04/2024,8142574324,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,ULSD 10PPM,"1,350",,
14/04/2024,8142574324,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,ULSD 10PPM,"1,544",,
14/04/2024,8142574383,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"37,294",,
14/04/2024,8142574383,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"1,716",,
14/04/2024,8142545902,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,488",,
14/04/2024,8142545902,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,666",,
14/04/2024,8142545902,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,724,,
14/04/2024,8142545902,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
15/04/2024,8142534826,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,751",,
15/04/2024,8142534826,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,738",,
15/04/2024,8142534826,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,664",,
15/04/2024,8142534826,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,907",,
15/04/2024,8142538995,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,221",,
15/04/2024,8142538995,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,774",,
15/04/2024,8142538995,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,693",,
15/04/2024,8142538995,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,909",,
15/04/2024,8142500609,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"44,481",,
15/04/2024,8142500609,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"47,870",,
15/04/2024,8142500609,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"2,043",,
15/04/2024,8142500609,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"2,199",,
15/04/2024,8142513968,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"37,240",,
15/04/2024,8142513968,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"40,539",,
15/04/2024,8142513968,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,268",,
15/04/2024,8142513968,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,469",,
15/04/2024,8142545385,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,947",,
15/04/2024,8142545385,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,752",,
15/04/2024,8142545385,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
15/04/2024,8142545385,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
15/04/2024,SAMUEL MCINTOSH,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"42,947",,
15/04/2024,SAMUEL MCINTOSH,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"38,047",,
15/04/2024,SAMUEL MCINTOSH,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"2,242",,
15/04/2024,SAMUEL MCINTOSH,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"1,986",,
15/04/2024,8142568267,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"4,001",,
15/04/2024,8142568267,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,35,,
15/04/2024,8142558913,AU TERM KEWDALE,CHARLES HULL WAGERUP,ULSD 10PPM,"38,692",,
15/04/2024,8142558913,AU TERM KEWDALE,CHARLES HULL WAGERUP,ULSD 10PPM,917,,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Laverton Airport x Kewd,JET A-1,"10,001",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Laverton Airport x Kewd,JET A-1,"1,560",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,"8,393",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,"1,538",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Mt Keith,JET A-1,"16,709",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Mt Keith,JET A-1,"2,760",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,"21,247",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,"2,399",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,"15,414",,
15/04/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,"2,215",,
15/04/2024,8142603603,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"38,694",,
15/04/2024,8142603603,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,716,,
15/04/2024,8142592845,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,513",,
15/04/2024,8142592845,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,763,,
15/04/2024,8142592846,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"36,346",,
15/04/2024,8142592846,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,912,,
15/04/2024,8142545383,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,965",,
15/04/2024,8142545383,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,771",,
15/04/2024,8142545383,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
15/04/2024,8142545383,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
15/04/2024,8142545384,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,470",,
15/04/2024,8142545384,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,651",,
15/04/2024,8142545384,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,723,,
15/04/2024,8142545384,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
15/04/2024,8142568683,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,"37,999",,
15/04/2024,8142568683,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,460,,
15/04/2024,8142565626,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,306",,
15/04/2024,8142565626,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"36,849",,
15/04/2024,8142565626,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,899,,
15/04/2024,8142565626,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,888,,
15/04/2024,8142605030,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,612",,
15/04/2024,8142605030,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"43,006",,
15/04/2024,8142605030,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,906,,
15/04/2024,8142605030,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"1,036",,
16/04/2024,8142602533,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,824",,
16/04/2024,8142602533,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,789",,
16/04/2024,8142543640,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,231",,
16/04/2024,8142543640,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,778",,
16/04/2024,8142543640,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,694",,
16/04/2024,8142543640,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,910",,
16/04/2024,8142513969,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,679",,
16/04/2024,8142513969,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,871",,
16/04/2024,8142513969,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,660",,
16/04/2024,8142513969,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,915",,
16/04/2024,8142543560,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,756",,
16/04/2024,8142543560,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,741",,
16/04/2024,8142543560,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,665",,
16/04/2024,8142543560,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,907",,
16/04/2024,8142546061,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,951",,
16/04/2024,8142546061,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,749",,
16/04/2024,8142546061,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
16/04/2024,8142546061,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"39,850",,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"26,303",,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"26,347",,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"1,627",,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"1,074",,
16/04/2024,8142556534,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"1,076",,
16/04/2024,8142619244,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"15,220",,
16/04/2024,8142619244,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"34,777",,
16/04/2024,8142619244,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,282,,
16/04/2024,8142619244,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,643,,
16/04/2024,8142577908,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,823",,
16/04/2024,8142577908,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,779",,
16/04/2024,160051,AU TERM KEWDALE,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"41,649",,
16/04/2024,160051,AU TERM KEWDALE,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"2,565",,
16/04/2024,8142603020,AU THDPTY COOGEE ROCKINGHAM,BGC NAVAL BASE,ULSD 10PPM,"38,005",,
16/04/2024,8142603020,AU THDPTY COOGEE ROCKINGHAM,BGC NAVAL BASE,ULSD 10PPM,448,,
16/04/2024,8142604620,AU THDPTY COOGEE ROCKINGHAM,BFS ENERGY,ULSD 10PPM,"38,024",,
16/04/2024,8142604620,AU THDPTY COOGEE ROCKINGHAM,BFS ENERGY,ULSD 10PPM,408,,
16/04/2024,8142595298,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,606",,
16/04/2024,8142595298,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,005",,
16/04/2024,8142595298,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,978,,
16/04/2024,8142595298,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"1,118",,
16/04/2024,8142619072,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"37,608",,
16/04/2024,8142619072,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"43,001",,
16/04/2024,8142619072,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,647,,
16/04/2024,8142619072,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,740,,
17/04/2024,345438,AU TERM GERALDTON,"BHP NiW - Kalgoorlie, Mt Keith",ULSD 10PPM,"30,979",,
17/04/2024,345438,AU TERM GERALDTON,"BHP NiW - Kalgoorlie, Mt Keith",ULSD 10PPM,"1,394",,
17/04/2024,8142639625,AU TERM GERALDTON,BHP NiW - Yakabindi Operations,ULSD 10PPM,"16,636",,
17/04/2024,8142639625,AU TERM GERALDTON,BHP NiW - Yakabindi Operations,ULSD 10PPM,"1,874",,
17/04/2024,8142639625,AU TERM GERALDTON,BHP NiW - Yakabindi Operations,ULSD 10PPM,749,,
17/04/2024,8142561592,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"44,480",,
17/04/2024,8142561592,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"47,872",,
17/04/2024,8142561592,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"2,043",,
17/04/2024,8142561592,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"2,199",,
17/04/2024,8142597058,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"36,352",,
17/04/2024,8142597058,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,514",,
17/04/2024,8142597058,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,720,,
17/04/2024,8142597058,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,763,,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"7,830",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,409,,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"15,646",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,817,,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"39,851",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"3,000",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"26,353",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"2,080",,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,157,,
17/04/2024,SHAUN WATERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"1,376",,
17/04/2024,8142616136,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"4,502",,
17/04/2024,8142616136,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,40,,
17/04/2024,8142615184,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"37,299",,
17/04/2024,8142615184,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"36,842",,
17/04/2024,8142615184,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,451,,
17/04/2024,8142615184,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,446,,
17/04/2024,8142621107,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"37,289",,
17/04/2024,8142621107,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,849",,
17/04/2024,8142621107,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,298,,
17/04/2024,8142621107,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,295,,
17/04/2024,160139,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"3,180",,
17/04/2024,160139,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,28,,
17/04/2024,8142542102,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,945",,
17/04/2024,8142542102,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,746",,
17/04/2024,8142542102,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
17/04/2024,8142542102,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
17/04/2024,8142617212,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,615",,
17/04/2024,8142617212,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"43,004",,
17/04/2024,8142617212,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,907,,
17/04/2024,8142617212,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"1,036",,
17/04/2024,8142615185,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"38,002",,
17/04/2024,8142615185,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"1,091",,
18/04/2024,8142541394,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,758",,
18/04/2024,8142541394,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,739",,
18/04/2024,8142541394,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,665",,
18/04/2024,8142541394,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,907",,
18/04/2024,8142541395,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,224",,
18/04/2024,8142541395,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,781",,
18/04/2024,8142541395,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,693",,
18/04/2024,8142541395,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,910",,
18/04/2024,8142543710,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,476",,
18/04/2024,8142543710,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,871",,
18/04/2024,8142543710,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,709",,
18/04/2024,8142543710,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,915",,
18/04/2024,8142542108,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,940",,
18/04/2024,8142542108,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,748",,
18/04/2024,8142542108,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
