Date,Bill of Lading,Location,Customer,Product,Volume,,
4/4/2024,8142360634,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,724,,
4/4/2024,8142360634,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
4/4/2024,8142452171,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,295",,
4/4/2024,8142452171,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"36,846",,
4/4/2024,8142452171,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,899,,
4/4/2024,8142452171,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,888,,
4/4/2024,8142449976,AU THDPTY COOGEE ROCKINGHAM,PIACENTINI - MYARA,ULSD 10PPM,"36,352",,
4/4/2024,8142449976,AU THDPTY COOGEE ROCKINGHAM,PIACENTINI - MYARA,ULSD 10PPM,"38,521",,
4/4/2024,8142449976,AU THDPTY COOGEE ROCKINGHAM,PIACENTINI - MYARA,ULSD 10PPM,734,,
4/4/2024,8142449976,AU THDPTY COOGEE ROCKINGHAM,PIACENTINI - MYARA,ULSD 10PPM,778,,
4/4/2024,8142429337,AU THDPTY COOGEE ROCKINGHAM,MONDIALE VGL PTY LTD - BIBRA LAKE,ULSD 10PPM,"38,011",,
4/4/2024,8142429337,AU THDPTY COOGEE ROCKINGHAM,MONDIALE VGL PTY LTD - BIBRA LAKE,ULSD 10PPM,335,,
4/5/2024,8142362568,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,480",,
4/5/2024,8142362568,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,873",,
4/5/2024,8142362568,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,276,,
4/5/2024,8142362568,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,297,,
4/5/2024,8142370049,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,482",,
4/5/2024,8142370049,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,869",,
4/5/2024,8142370049,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,276,,
4/5/2024,8142370049,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,297,,
4/5/2024,8142440504,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,485",,
4/5/2024,8142440504,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,870",,
4/5/2024,8142440504,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,276,,
4/5/2024,8142440504,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,297,,
4/5/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"36,245",,
4/5/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"39,355",,
4/5/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"1,404",,
4/5/2024,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"1,525",,
4/5/2024,8142453058,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"37,597",,
4/5/2024,8142453058,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"1,729",,
4/5/2024,8142452506,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"40,012",,
4/5/2024,8142452506,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"34,890",,
4/5/2024,8142452506,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,320,,
4/5/2024,8142452506,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,279,,
4/5/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,AVGAS LOW LEAD,"39,242",,
4/5/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,AVGAS LOW LEAD,945,,
4/5/2024,8142480883,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"22,097",,
4/5/2024,8142480883,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,409,,
4/5/2024,8142370153,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,473",,
4/5/2024,8142370153,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,656",,
4/5/2024,8142370153,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,723,,
4/5/2024,8142370153,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
4/5/2024,8142440505,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,481",,
4/5/2024,8142440505,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,661",,
4/5/2024,8142440505,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,723,,
4/5/2024,8142440505,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
4/5/2024,8142452158,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,"37,613",,
4/5/2024,8142452158,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,455,,
4/5/2024,8142474830,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"37,596",,
4/5/2024,8142474830,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"1,079",,
4/6/2024,8142452170,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,012",,
4/6/2024,8142452170,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"36,862",,
4/6/2024,8142452170,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,892,,
4/6/2024,8142452170,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,888,,
4/7/2024,8142467672,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,223",,
4/7/2024,8142467672,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,781",,
4/7/2024,8142467672,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,274,,
4/7/2024,8142467672,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,296,,
4/7/2024,8142467673,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,158",,
4/7/2024,8142467673,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,781",,
4/7/2024,8142467673,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,689",,
4/7/2024,8142467673,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,910",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"7,224",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,377,,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"39,840",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"26,302",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"19,130",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"2,080",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"1,373",,
4/7/2024,UMER SHOAIB ABBA,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,999,,
4/8/2024,8142464937,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,761",,
4/8/2024,8142464937,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,738",,
4/8/2024,8142464937,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,665",,
4/8/2024,8142464937,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,907",,
4/8/2024,8142464938,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"35,516",,
4/8/2024,8142464938,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"42,641",,
4/8/2024,8142464938,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,163",,
4/8/2024,8142464938,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,597",,
4/8/2024,8142464939,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,226",,
4/8/2024,8142464939,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,781",,
4/8/2024,8142464939,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,693",,
4/8/2024,8142464939,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,910",,
4/8/2024,8142450967,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"36,789",,
4/8/2024,8142450967,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"36,387",,
4/8/2024,8142450967,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,710,,
4/8/2024,8142450967,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,702,,
4/8/2024,8142468455,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,245",,
4/8/2024,8142468455,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"40,534",,
4/8/2024,8142468455,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,719,,
4/8/2024,8142468455,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,782,,
4/8/2024,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"36,887",,
4/8/2024,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"32,848",,
4/8/2024,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"1,919",,
4/8/2024,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"1,709",,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"18,599",,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"34,900",,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"40,598",,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,854,,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"1,603",,
4/8/2024,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"1,865",,
4/8/2024,8142469298,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"42,947",,
4/8/2024,8142469298,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"38,054",,
4/8/2024,8142469298,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,820,,
4/8/2024,8142469298,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,727,,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"35,844",,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"40,775",,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"17,599",,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"1,464",,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,"1,665",,
4/8/2024,8142469764,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,719,,
4/8/2024,8142469472,AU TERM KEWDALE,GKR TRANSPORT - CASINO,ULSD 10PPM,"38,003",,
4/8/2024,8142469472,AU TERM KEWDALE,GKR TRANSPORT - CASINO,ULSD 10PPM,210,,
4/8/2024,8142468522,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"36,844",,
4/8/2024,8142468522,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"19,649",,
4/8/2024,8142468522,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,446,,
4/8/2024,8142468522,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,238,,
4/8/2024,8142468524,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,517",,
4/8/2024,8142468524,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,763,,
4/8/2024,8142468525,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,845",,
4/8/2024,8142468525,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,653",,
4/8/2024,8142468525,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,295,,
4/8/2024,8142468525,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,157,,
4/8/2024,8142483970,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"38,012",,
4/8/2024,8142483970,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,337,,
4/8/2024,8142481472,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"36,348",,
4/8/2024,8142481472,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,912,,
4/8/2024,8142468612,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,397",,
4/8/2024,8142468612,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,652",,
4/8/2024,8142468612,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,722,,
4/8/2024,8142468612,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
4/8/2024,8142468454,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,247",,
4/8/2024,8142468454,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"40,540",,
4/8/2024,8142468454,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,719,,
4/8/2024,8142468454,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,782,,
4/8/2024,8142461575,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,951",,
4/8/2024,8142461575,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"38,059",,
4/8/2024,8142461575,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"1,117",,
4/8/2024,8142461575,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,990,,
4/8/2024,8142469296,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"42,954",,
4/8/2024,8142469296,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"38,053",,
4/8/2024,8142469296,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"1,035",,
4/8/2024,8142469296,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,917,,
4/8/2024,8142469474,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"37,602",,
4/8/2024,8142469474,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"43,005",,
4/8/2024,8142469474,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,647,,
4/8/2024,8142469474,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,740,,
4/9/2024,8142453266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"35,519",,
4/9/2024,8142453266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"42,638",,
4/9/2024,8142453266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,163",,
4/9/2024,8142453266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,597",,
4/9/2024,8142453268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,476",,
4/9/2024,8142453268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,871",,
4/9/2024,8142453268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,709",,
4/9/2024,8142453268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,915",,
4/9/2024,8142463053,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,232",,
4/9/2024,8142463053,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,780",,
4/9/2024,8142463053,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,694",,
4/9/2024,8142463053,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,910",,
4/9/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT PERTH,JET A-1,"35,597",,
4/9/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT PERTH,JET A-1,837,,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"8,300",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,433,,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"35,855",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,780",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"9,299",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"1,872",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"2,129",,
4/9/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,485,,
4/9/2024,8142486552,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,241",,
4/9/2024,8142486552,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"40,535",,
4/9/2024,8142486552,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,719,,
4/9/2024,8142486552,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,782,,
4/9/2024,8142498976,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"35,501",,
4/9/2024,8142498976,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,099",,
4/9/2024,8142498976,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,703,,
4/9/2024,8142498976,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,754,,
4/9/2024,8142512853,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,"37,595",,
4/9/2024,8142512853,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,404,,
4/9/2024,8142523375,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"35,995",,
4/9/2024,8142523375,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"14,999",,
4/9/2024,8142523375,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,666,,
4/9/2024,8142523375,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,277,,
4/9/2024,8142468610,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,484",,
4/9/2024,8142468610,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,668",,
4/9/2024,8142468610,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,723,,
4/9/2024,8142468610,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,727,,
4/9/2024,8142512850,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"34,930",,
4/9/2024,8142512850,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"1,607",,
4/9/2024,8142512850,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,Regular Unleaded Petrol 91 Octane,"2,999",,
4/9/2024,8142512850,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,Regular Unleaded Petrol 91 Octane,138,,
4/10/2024,8142467508,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,822",,
4/10/2024,8142467508,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,783",,
4/10/2024,8142466636,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,822",,
4/10/2024,8142466636,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,786",,
4/10/2024,8142463054,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"35,518",,
4/10/2024,8142463054,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"42,639",,
4/10/2024,8142463054,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,163",,
4/10/2024,8142463054,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,597",,
4/10/2024,8142463055,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,481",,
4/10/2024,8142463055,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,867",,
4/10/2024,8142463055,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,709",,
4/10/2024,8142463055,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"2,915",,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"18,602",,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"34,900",,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"40,600",,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,854,,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"1,603",,
4/10/2024,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"1,865",,
4/10/2024,8142529241,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"5,697",,
4/10/2024,8142529241,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,51,,
4/10/2024,8142523204,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,952",,
4/10/2024,8142523204,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,748",,
4/10/2024,8142523204,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
4/10/2024,8142523204,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
4/10/2024,8142530183,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"38,948",,
4/10/2024,8142530183,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,752",,
4/10/2024,8142530183,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,752,,
4/10/2024,8142530183,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,729,,
4/10/2024,8142530339,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"37,598",,
4/10/2024,8142530339,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,"42,998",,
4/10/2024,8142530339,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,718,,
4/10/2024,8142530339,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,821,,
4/10/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"7,000",,
4/10/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,365,,
4/10/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"6,201",,
4/10/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,324,,
4/10/2024,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"24,544",,
